AnimalID,NameBinary,NameLen,NameFreq,AnimalTypeBinary,AgeuponOutcomeProc,AgePrec,Month,Day,Hour,TimeOfDayPrec,YearPeriodPrec,Weekday,DayName,Intact,Sex,BreedPrec,ColorPrec,OutcomeTypePrec
A706040,0,3,10916,0,730,2,6,25,9,1,4,0,3,0,0,106,25,5
A709091,1,4,27,1,365,3,8,14,12,2,4,0,4,0,0,80,25,4
A590767,1,8,20,1,1460,5,4,2,16,3,3,0,2,1,1,25,6,4
A669170,1,9,1,1,2555,5,12,29,14,2,5,1,6,1,1,79,3,1
A707771,0,3,10916,1,730,3,7,24,18,3,4,0,4,1,0,73,2,1
A669591,0,3,10916,0,365,2,12,28,16,3,5,1,5,0,1,106,27,5
A685761,0,3,10916,1,365,3,8,20,15,2,4,0,2,0,0,60,25,3
A719363,1,6,9,1,150,1,1,24,14,2,1,1,6,1,0,37,2,1
A670696,1,6,60,0,1095,3,1,25,14,2,1,1,5,1,1,106,2,5
A710091,1,7,7,0,60,1,8,29,18,3,4,1,5,1,1,106,2,1
A664039,0,3,10916,1,120,1,10,7,13,2,2,0,0,1,1,37,1,5
A691642,0,3,10916,0,28,1,11,14,14,2,2,0,4,0,1,106,27,5
A682116,1,5,5,1,60,1,6,28,11,2,4,1,5,0,1,11,27,5
A682583,1,6,19,1,730,3,7,25,13,2,4,0,4,1,1,7,27,1
A699505,1,5,67,1,365,3,5,18,18,3,3,0,0,1,1,79,6,1
A719452,1,8,16,1,1825,5,1,25,13,2,1,0,0,1,1,25,27,5
A645779,1,6,75,0,3650,4,7,2,13,2,4,0,2,1,0,106,4,5
A701316,1,4,108,1,1460,5,4,27,17,3,3,0,0,1,0,25,27,4
A659563,1,4,29,1,730,3,12,4,15,2,5,0,2,1,0,80,27,1
A697860,1,5,14,1,730,3,3,3,17,3,1,0,1,1,1,97,27,4
A716375,1,6,1,1,60,1,12,22,9,1,5,0,1,1,1,97,25,1
A671995,1,5,39,1,365,3,2,9,19,3,1,1,6,1,0,79,6,1
A701077,1,5,1,1,365,3,5,3,11,2,3,1,6,1,1,79,6,4
A318500,1,5,51,1,4745,5,10,8,16,3,2,0,2,1,1,97,6,4
A718514,1,4,2,0,90,1,1,24,16,3,1,1,6,1,1,106,21,1
A704448,1,7,4,0,60,1,8,22,15,2,4,1,5,1,0,106,5,1
A552798,1,4,3,1,2555,5,6,29,12,2,4,0,0,1,1,21,25,1
A688769,0,3,10916,0,180,1,9,24,9,1,2,0,2,0,1,106,13,5
A678909,1,5,1,1,1095,3,7,18,11,2,4,0,4,1,1,60,26,5
A689319,1,7,1,1,120,1,10,6,17,3,2,0,0,1,0,79,26,1
A668245,1,7,163,1,730,3,12,5,18,3,5,0,3,1,1,99,27,1
A713717,1,4,41,1,730,3,10,15,11,2,2,0,3,0,1,76,21,5
A691224,0,3,10916,0,90,1,11,1,9,1,2,1,5,0,1,106,27,5
A667882,1,5,195,1,730,3,11,25,15,2,2,0,0,1,0,97,27,4
A663569,1,8,16,1,365,3,12,8,16,3,5,1,6,1,1,94,6,1
A690638,1,6,14,1,1460,5,2,5,9,1,1,0,4,1,0,38,22,1
A656065,1,4,17,1,730,3,6,11,18,3,4,0,2,1,1,60,2,4
A720651,0,3,10916,1,60,1,2,18,17,3,1,0,3,1,0,97,27,1
A698975,1,6,33,0,300,2,3,22,17,3,1,1,6,1,0,106,23,4
A664548,1,7,5,0,180,1,10,6,12,2,2,1,6,0,0,109,4,5
A683059,1,6,24,1,180,1,7,27,11,2,4,1,6,0,1,40,27,5
A691020,0,3,10916,0,120,1,10,29,11,2,2,0,2,2,2,109,25,3
A671877,1,5,1,1,2190,5,1,31,16,3,1,0,4,0,0,97,17,3
A696793,1,5,83,1,150,1,2,21,16,3,1,1,5,1,0,60,25,1
A665723,0,3,10916,1,730,3,10,22,13,2,2,0,1,0,0,36,24,2
A595993,1,5,11,1,1095,3,10,3,17,3,2,0,4,1,1,61,11,4
A718506,1,5,1,1,5110,5,1,4,16,3,1,0,0,1,0,79,6,4
A696513,1,8,1,1,730,3,2,13,11,2,1,0,4,0,0,60,20,5
A683751,1,11,1,1,365,3,7,21,16,3,4,0,0,1,1,80,27,5
A701092,1,8,1,1,2920,5,5,13,12,2,3,0,2,1,1,20,27,1
A672112,1,7,4,1,2555,5,2,18,18,3,1,0,1,1,0,7,25,4
A703833,0,3,10916,0,60,1,6,12,12,2,4,0,4,1,1,106,25,1
A679958,0,3,10916,0,730,2,5,30,8,1,3,0,4,0,0,106,4,5
A679449,0,3,10916,0,21,1,5,21,12,2,3,0,2,0,1,106,13,5
A668799,0,3,10916,1,30,1,1,8,18,3,1,0,2,1,0,40,27,1
A707890,0,3,10916,0,60,1,8,22,19,3,4,1,5,1,0,106,25,1
A668864,1,6,1,1,1095,3,1,6,14,2,1,0,0,1,1,40,27,1
A711156,1,6,4,1,1095,3,9,13,11,2,2,1,6,1,0,71,21,4
A704883,0,3,10916,0,30,1,6,11,16,3,4,0,3,0,0,50,8,5
A708377,1,6,11,1,30,1,7,31,17,3,4,0,4,1,1,37,27,1
A687890,1,5,5,0,60,1,9,14,18,3,2,1,6,1,1,106,25,1
A678162,0,3,10916,0,3,1,5,5,13,2,3,0,0,2,2,106,25,5
A682062,0,3,10916,1,4745,5,6,24,11,2,4,0,1,1,1,79,6,3
A689825,1,5,29,0,365,2,10,14,14,2,2,0,1,1,0,106,2,4
A716000,0,3,10916,0,1095,3,11,16,18,3,2,0,0,2,2,106,25,5
A711462,1,6,1,1,330,2,9,13,19,3,2,1,6,1,1,97,26,1
A678222,1,8,12,1,60,1,5,10,15,2,3,1,5,1,1,37,2,1
A643323,1,5,28,1,1095,3,12,5,17,3,5,0,4,1,1,60,6,5
A683653,1,5,9,1,240,2,7,25,18,3,4,0,4,1,1,37,27,1
A690251,0,3,10916,0,21,1,10,16,18,3,2,0,3,0,0,106,13,5
A669733,0,3,10916,1,60,1,1,15,13,2,1,0,2,1,1,24,27,1
A670715,1,3,34,1,2190,5,1,16,15,2,1,0,3,1,1,37,27,4
A709197,1,6,23,1,60,1,8,13,17,3,4,0,3,1,0,25,2,1
A705792,1,5,7,0,21,1,7,1,12,2,4,0,2,0,1,106,27,5
A691877,1,6,17,1,365,3,11,21,17,3,2,0,4,1,1,79,11,1
A707337,1,5,1,1,60,1,7,20,12,2,4,0,0,0,1,37,27,5
A682139,1,6,2,1,3650,5,6,26,11,2,4,0,3,1,0,37,1,4
A694210,0,3,10916,0,730,2,12,23,14,2,5,0,1,0,1,106,27,3
A721067,1,5,37,1,3650,5,2,21,18,3,1,1,6,1,1,90,25,4
A671174,1,5,18,0,1095,3,1,25,12,2,1,1,5,1,1,106,25,1
A699780,0,3,10916,1,730,3,4,2,0,4,3,0,3,1,0,79,27,5
A678480,0,3,10916,0,7,1,5,9,15,2,3,0,4,0,0,106,27,5
A678026,0,3,10916,0,28,1,5,3,11,2,3,1,5,0,0,106,25,5
A695634,0,3,10916,1,30,1,2,16,16,3,1,0,0,1,1,97,27,1
A679311,0,3,10916,0,30,1,7,6,14,2,4,1,6,0,1,106,21,2
A678600,0,3,10916,1,365,3,5,14,16,3,3,0,2,0,0,60,26,3
A683096,1,7,57,1,730,3,7,12,15,2,4,1,5,0,0,60,20,4
A642665,1,4,3,0,730,2,9,18,15,2,2,0,4,1,0,106,23,5
A701309,1,5,2,0,60,1,5,20,18,3,3,0,2,1,1,106,26,1
A692221,1,5,125,1,730,3,1,5,0,4,1,0,1,1,1,35,27,5
A684983,1,6,69,1,2190,5,8,25,19,3,4,0,0,1,0,79,22,1
A714578,1,6,3,0,60,1,12,20,0,4,5,1,6,1,1,106,25,5
A585131,1,12,1,0,1095,3,6,14,17,3,4,1,5,1,0,106,23,4
A697906,0,3,10916,1,730,3,3,10,15,2,1,0,1,1,0,25,27,1
A659677,1,9,3,0,730,2,3,18,12,2,1,0,1,1,0,106,4,1
A673088,1,6,11,1,1095,3,4,12,12,2,3,1,5,1,1,25,2,1
A718685,1,3,13,1,4380,5,1,7,12,2,1,0,3,0,1,79,27,4
A695532,1,7,163,1,730,3,1,17,17,3,1,1,5,1,1,80,2,4
A713861,1,3,34,1,60,1,10,15,18,3,2,0,3,1,1,79,1,4
A676126,1,10,5,1,1095,3,5,10,11,2,3,1,5,1,0,37,27,1
A702620,0,3,10916,0,1095,3,5,17,9,1,3,1,6,0,1,106,27,5
A690512,1,6,49,1,2190,5,11,11,13,2,2,0,1,1,0,97,9,5
A719037,1,4,24,1,240,2,1,16,18,3,1,1,5,1,1,79,3,1
A666964,0,3,10916,0,365,2,11,11,15,2,2,0,0,0,1,109,13,5
A686757,1,7,57,1,1460,5,8,31,17,3,4,1,6,1,1,79,22,1
A669369,1,6,8,1,300,2,2,28,16,3,1,0,4,1,1,18,6,1
A719588,0,3,10916,0,365,2,1,29,18,3,1,0,4,1,1,106,25,5
A715268,1,4,4,1,1460,5,12,14,20,4,5,0,0,0,0,60,6,5
A671923,1,3,29,0,3285,4,2,6,12,2,1,0,3,1,1,87,25,5
A701189,1,5,1,0,1095,3,4,25,13,2,3,1,5,2,2,106,25,3
A515049,1,5,1,1,2190,5,3,8,12,2,1,1,6,1,1,60,11,1
A705317,1,6,12,1,1095,3,6,23,17,3,4,0,1,1,0,7,25,1
A697021,1,5,28,1,365,3,2,28,15,2,1,1,5,1,1,60,26,5
A696979,0,3,10916,1,300,2,2,20,15,2,1,0,4,1,0,79,22,1
A665633,0,3,10916,1,90,1,10,24,15,2,2,0,3,0,0,97,25,5
A697411,1,6,60,1,1460,5,2,27,18,3,1,0,4,1,1,71,17,1
A702300,1,10,1,0,4745,5,5,12,14,2,3,0,1,1,1,114,25,4
A707039,1,4,3,1,2190,5,7,7,14,2,4,0,1,1,1,40,27,4
A709993,1,4,4,1,1095,3,8,19,12,2,4,0,2,1,1,28,27,1
A698218,1,7,23,1,2555,5,4,25,9,1,3,1,5,1,1,73,2,1
A669299,0,3,10916,0,270,2,12,19,13,2,5,0,3,0,0,106,27,5
A688994,0,3,10916,0,150,1,9,28,9,1,2,1,6,0,1,106,13,5
A673611,1,7,32,1,730,3,3,7,15,2,1,0,4,0,1,97,27,3
A670970,1,5,16,1,60,1,1,20,17,3,1,0,0,1,0,4,27,5
A671999,0,3,10916,0,730,2,2,4,14,2,1,0,1,0,0,45,23,5
A684715,0,3,10916,0,3,1,7,27,16,3,4,1,6,0,0,106,27,5
A700213,0,3,10916,1,60,1,4,13,17,3,3,0,0,1,0,7,11,1
A696331,0,3,10916,1,730,3,2,6,16,3,1,0,4,0,0,79,2,5
A693304,0,3,10916,1,730,3,12,5,14,2,5,0,4,0,0,60,25,3
A276780,1,4,3,1,4015,5,11,22,15,2,2,0,4,1,1,75,27,4
A683649,0,3,10916,0,2555,4,7,17,17,3,4,0,3,0,0,106,13,3
A705863,0,3,10916,0,90,1,6,23,9,1,4,0,1,0,1,106,25,5
A717982,1,4,1,1,1460,5,12,21,12,2,5,0,0,1,1,37,25,4
A711648,0,3,10916,0,365,2,9,11,9,1,2,0,4,0,0,106,26,5
A694410,0,3,10916,0,60,1,12,31,16,3,5,0,2,1,1,106,25,1
A655701,1,5,2,1,1460,5,12,12,11,2,5,0,3,1,0,18,2,5
A684568,0,3,10916,1,730,3,8,4,11,2,4,0,0,1,1,79,7,1
A668408,1,8,1,0,365,2,12,16,14,2,5,0,0,1,1,106,14,5
A696234,1,11,1,1,365,3,2,4,18,3,1,0,2,1,1,25,27,1
A657647,1,3,29,0,150,1,11,17,17,3,2,1,6,1,1,106,25,1
A712963,1,5,39,0,365,2,10,2,17,3,2,0,4,1,1,65,24,4
A678487,1,5,14,1,3650,5,5,20,11,2,3,0,1,1,1,79,27,4
A699560,1,4,2,0,1095,3,6,15,15,2,4,0,0,1,0,106,26,5
A668814,1,5,4,1,1460,5,6,20,13,2,4,0,4,1,1,4,27,5
A671106,0,3,10916,0,300,2,1,19,17,3,1,1,6,2,2,114,27,5
A671236,1,7,8,0,150,1,1,24,12,2,1,0,4,0,0,106,27,1
A681483,1,5,22,1,730,3,9,29,13,2,2,0,0,1,0,60,26,1
A716562,1,5,5,1,730,3,1,30,18,3,1,1,5,1,1,60,2,1
A675509,1,6,2,1,730,3,9,27,15,2,2,1,5,1,1,60,22,1
A695724,0,3,10916,0,1460,3,1,25,17,3,1,1,6,1,1,114,21,1
A614362,1,4,17,1,730,3,12,16,18,3,5,0,0,1,1,79,27,1
A669752,1,6,1,0,365,2,1,3,17,3,1,0,4,2,2,106,25,5
A695683,1,4,1,1,1460,5,10,31,11,2,2,1,5,1,1,94,2,4
A673527,1,5,29,1,730,3,9,21,13,2,2,1,6,1,0,73,2,1
A716982,1,3,9,1,365,3,1,16,0,4,1,1,5,1,1,37,27,5
A714875,1,11,1,1,365,3,12,31,14,2,5,0,3,1,0,80,3,1
A654592,1,5,14,1,1095,3,10,14,12,2,2,0,0,1,1,60,2,5
A683213,1,1,39,0,30,1,7,23,10,1,4,0,2,0,1,106,25,5
A678951,1,5,51,0,1095,3,5,26,12,2,3,0,0,1,1,106,25,1
A693862,1,5,11,1,3650,5,12,22,12,2,5,0,0,1,1,79,25,1
A669101,0,3,10916,1,2190,5,12,19,12,2,5,0,3,1,1,73,27,5
A651202,1,5,148,1,1825,5,9,6,17,3,2,1,5,1,0,79,2,4
A672586,1,5,47,0,730,2,2,27,11,2,1,0,3,0,0,106,27,5
A679188,1,5,7,0,60,1,5,21,17,3,3,0,2,1,0,106,25,1
A716594,1,6,13,0,90,1,12,23,17,3,5,0,2,1,1,106,27,1
A696060,0,3,10916,1,300,2,2,2,19,3,1,0,0,1,0,98,1,1
A700510,1,5,4,0,1460,3,6,28,15,2,4,1,6,1,0,109,25,1
A687007,0,3,10916,0,7,1,8,30,12,2,4,1,5,0,0,106,27,5
A682053,1,5,30,1,60,1,7,14,16,3,4,0,0,1,0,34,27,1
A715582,1,6,3,1,365,3,11,10,12,2,2,0,1,1,0,37,26,4
A450003,1,5,4,1,3650,5,7,30,17,3,4,0,3,1,1,64,22,4
A687005,0,3,10916,0,1095,3,8,30,12,2,4,1,5,1,0,106,4,3
A691896,1,6,1,1,1460,5,5,1,12,2,3,0,4,1,1,97,25,5
A668153,1,5,195,1,3650,5,12,2,12,2,5,0,0,0,0,41,1,4
A686245,0,3,10916,0,2920,4,8,21,11,2,4,0,3,0,0,106,25,3
A695144,1,6,1,0,730,2,1,13,11,2,1,0,1,1,1,106,27,4
A693994,0,3,10916,1,2190,5,12,18,17,3,5,0,3,0,1,60,27,3
A713794,0,3,10916,0,300,2,10,14,9,1,2,0,2,2,2,106,25,5
A713650,1,4,77,1,30,1,10,10,13,2,2,1,5,0,1,18,2,4
A693094,1,7,8,1,4745,5,12,2,13,2,5,0,1,0,1,97,27,4
A694322,1,5,11,1,730,3,12,26,15,2,5,0,4,1,1,41,1,4
A683229,1,1,39,0,365,2,7,22,13,2,4,0,1,1,1,106,27,5
A682132,0,3,10916,0,21,1,6,24,19,3,4,0,1,0,1,106,25,5
A696926,1,9,1,1,365,3,2,22,15,2,1,1,6,1,0,73,27,1
A678781,1,5,83,1,30,1,6,3,17,3,4,0,1,1,0,97,27,1
A684761,1,2,28,0,150,1,8,2,11,2,4,1,5,1,0,50,8,1
A665859,0,3,10916,0,365,2,10,24,15,2,2,0,3,0,0,106,26,5
A686911,0,3,10916,0,0,1,8,28,18,3,4,0,3,2,2,106,26,5
A671187,0,3,10916,1,365,3,1,20,18,3,1,0,0,0,1,28,27,3
A698578,0,3,10916,0,365,2,3,14,19,3,1,1,5,0,0,109,4,3
A698796,1,4,40,1,365,3,2,8,15,2,1,0,0,1,1,60,26,1
A713884,0,3,10916,0,60,1,10,18,17,3,2,1,6,1,0,106,27,1
A675054,0,3,10916,0,210,2,4,7,17,3,3,0,0,1,0,106,26,1
A704659,0,3,10916,0,7,1,6,7,19,3,4,1,6,2,2,106,25,5
A711554,0,3,10916,1,1460,5,9,10,14,2,2,0,3,0,0,80,3,5
A672021,1,5,10,1,730,3,3,16,15,2,1,1,6,1,1,79,26,5
A715858,0,3,10916,0,150,1,11,15,18,3,2,1,6,0,0,106,2,5
A706391,0,3,10916,0,365,2,6,29,9,1,4,0,0,0,1,50,8,5
A670250,0,3,10916,0,365,2,1,11,18,3,1,1,5,1,0,106,27,1
A709945,0,3,10916,1,30,1,8,14,18,3,4,0,4,0,1,79,24,5
A667097,1,7,25,1,730,3,12,20,17,3,5,0,4,1,0,79,6,1
A680193,1,3,1,1,60,1,6,3,17,3,4,0,1,1,1,97,9,1
A705503,1,7,18,1,240,2,7,2,10,1,4,0,3,0,0,80,25,5
A694745,1,4,2,1,1095,3,1,9,18,3,1,0,4,1,1,60,25,4
A673353,1,5,31,1,365,3,2,27,17,3,1,0,3,1,1,79,11,4
A703986,1,6,5,1,365,3,6,5,17,3,4,0,4,1,1,7,2,1
A720677,1,4,88,1,5110,5,2,13,16,3,1,1,5,1,0,97,11,4
A673098,1,8,128,1,1825,5,3,7,18,3,1,0,4,1,0,28,22,1
A717963,1,5,7,1,730,3,1,8,17,3,1,0,4,1,1,37,27,1
A718341,1,6,5,1,1095,3,1,10,16,3,1,1,6,1,1,99,25,1
A676806,1,8,9,0,60,1,6,8,15,2,4,1,6,1,1,106,26,1
A685003,0,3,10916,0,90,1,8,1,9,1,4,0,4,0,1,106,25,5
A716867,1,4,10,0,1825,3,12,17,15,2,5,0,3,1,1,106,13,5
A698567,1,3,5,1,3285,5,9,13,16,3,2,1,6,1,0,79,25,1
A697475,1,4,88,1,5110,5,3,1,14,2,1,1,6,0,0,80,11,3
A657997,1,6,49,1,730,3,2,2,13,2,1,0,0,1,0,20,2,4
A679144,1,7,1,0,365,2,8,10,17,3,4,1,6,1,1,106,26,1
A664822,1,7,43,1,2555,5,10,18,11,2,2,0,4,1,1,36,2,4
A684904,0,3,10916,0,90,1,8,19,17,3,4,0,1,1,0,106,27,1
A687485,1,7,163,1,1095,3,9,16,11,2,2,0,1,1,1,73,27,5
A687019,1,5,14,1,1095,3,8,30,13,2,4,1,5,0,0,37,18,4
A702971,1,6,42,0,90,1,7,16,17,3,4,0,3,1,0,106,23,1
A690017,1,5,48,1,1095,3,10,17,13,2,2,0,4,0,0,79,2,5
A668778,1,11,1,0,30,1,12,13,13,2,5,0,4,0,0,109,2,5
A719828,1,7,24,0,5110,5,2,5,14,2,1,0,4,1,1,109,25,1
A667030,1,5,48,1,365,3,5,7,14,2,3,0,2,1,0,38,6,1
A690482,0,3,10916,1,21,1,10,22,17,3,2,0,2,0,0,37,27,5
A691761,1,5,1,1,5110,5,11,9,11,2,2,1,6,1,1,25,7,4
A677857,0,3,10916,0,120,1,5,5,15,2,3,0,0,1,0,106,13,5
A669274,1,3,174,1,730,3,12,19,17,3,5,0,3,1,1,97,2,4
A691738,1,7,1,0,180,1,11,10,18,3,2,0,0,1,1,106,21,1
A698918,1,5,8,1,150,1,3,27,18,3,1,0,4,1,1,28,3,1
A698780,1,3,52,1,300,2,7,20,15,2,4,0,0,1,1,60,27,1
A682412,1,4,22,1,2920,5,7,21,11,2,4,0,0,1,1,73,25,5
A687326,1,7,3,1,4380,5,9,22,18,3,2,0,0,1,0,98,25,1
A691924,1,7,15,0,60,1,11,29,11,2,2,1,5,1,0,114,25,1
A702229,0,3,10916,1,60,1,5,15,17,3,3,0,4,1,0,31,6,1
A679966,1,5,16,1,90,1,6,13,15,2,4,0,4,1,1,97,6,1
A703590,1,7,1,0,120,1,8,6,18,3,4,0,3,1,1,114,27,1
A669647,1,8,11,1,365,3,1,3,14,2,1,0,4,0,1,40,6,4
A712760,1,7,3,0,60,1,11,22,12,2,2,1,6,1,1,109,13,1
A666198,1,5,48,0,90,1,12,22,12,2,5,1,6,1,0,106,4,5
A669457,1,4,47,1,1825,5,1,2,12,2,1,0,3,0,0,71,17,5
A676242,0,3,10916,0,1095,3,4,6,17,3,3,1,6,0,0,106,27,3
A679788,1,4,21,1,120,1,5,26,18,3,3,0,0,0,1,37,27,4
A627019,1,7,163,1,1095,3,10,30,16,3,2,0,3,1,1,37,6,5
A684617,0,3,10916,0,730,2,7,27,9,1,4,1,6,0,0,106,27,5
A668381,1,6,1,1,730,3,12,29,15,2,5,1,6,1,1,73,27,5
A692578,0,3,10916,1,90,1,11,27,14,2,2,0,3,0,0,18,2,5
A345209,1,5,12,1,3650,5,11,27,9,1,2,0,3,1,0,37,6,4
A719979,1,7,1,0,60,1,2,2,14,2,1,0,1,1,0,106,5,1
A666498,1,7,13,0,1825,3,7,30,17,3,4,0,2,1,1,114,13,1
A712309,0,3,10916,1,60,1,9,26,12,2,2,1,5,0,0,7,6,5
A690108,1,5,1,1,1460,5,1,18,9,1,1,1,6,1,1,29,27,3
A672741,1,6,1,1,90,1,2,20,17,3,1,0,3,1,1,7,27,1
A694600,1,3,5,1,60,1,1,4,17,3,1,1,6,1,1,27,6,1
A679947,1,9,1,1,3650,5,5,28,14,2,3,0,2,1,1,35,6,4
A699543,1,6,6,1,180,1,9,17,12,2,2,0,3,1,1,35,2,5
A669712,1,4,8,1,90,1,1,1,16,3,1,0,2,1,1,60,26,1
A700043,1,6,4,1,365,3,4,15,13,2,3,0,2,1,1,73,21,5
A717158,1,7,1,0,730,2,1,3,16,3,1,1,6,1,0,106,13,1
A673776,1,8,2,1,30,1,3,4,17,3,1,0,1,0,1,36,6,5
A720217,0,3,10916,0,1095,3,2,8,18,3,1,0,0,1,1,106,27,5
A663754,1,6,7,1,4380,5,10,2,18,3,2,0,2,1,1,28,17,4
A667822,0,3,10916,0,90,1,11,25,18,3,2,0,0,1,0,50,14,1
A664601,0,3,10916,0,1825,3,10,6,15,2,2,1,6,1,1,106,13,5
A685572,1,5,16,0,4745,5,8,9,13,2,4,1,5,2,2,106,27,3
A678739,1,4,54,1,14,1,5,24,8,1,3,1,5,0,1,13,9,5
A709166,0,3,10916,0,21,1,8,11,0,4,4,0,1,0,0,106,5,5
A693771,0,3,10916,0,90,1,12,17,11,2,5,0,2,1,0,106,27,1
A705123,1,5,51,0,730,2,6,24,11,2,4,0,2,1,0,106,25,4
A680771,0,3,10916,1,2,1,6,7,17,3,4,1,5,2,2,80,6,5
A683840,0,3,10916,1,4380,5,7,16,9,1,4,0,2,0,0,97,27,3
A713302,0,3,10916,0,28,1,10,5,16,3,2,0,0,0,0,106,27,5
A585865,1,4,96,0,2920,4,2,4,12,2,1,0,1,1,1,86,25,4
A687507,1,4,29,1,2920,5,9,5,19,3,2,0,4,1,0,7,2,4
A709511,1,4,3,0,120,1,11,13,14,2,2,0,4,1,1,109,2,1
A671585,0,3,10916,1,120,1,1,29,15,2,1,0,2,0,1,91,25,5
A671934,1,5,12,1,365,3,2,6,17,3,1,0,3,1,0,91,25,1
A666051,0,3,10916,1,365,3,10,28,15,2,2,0,0,0,0,97,3,5
A706150,1,7,17,1,1095,3,7,6,11,2,4,0,0,0,1,24,11,4
A687512,0,3,10916,0,60,1,9,9,18,3,2,0,1,1,1,106,21,1
A707511,1,8,3,0,60,1,7,18,20,4,4,1,5,1,1,106,25,1
A703551,0,3,10916,0,2,1,5,28,10,1,3,0,3,0,1,106,25,2
A711586,0,3,10916,0,14,1,9,9,15,2,2,0,2,2,2,109,13,5
A710977,1,5,195,1,365,3,9,13,17,3,2,1,6,1,0,80,6,1
A693617,1,5,37,1,270,2,1,24,12,2,1,1,5,1,1,60,27,4
A696213,0,3,10916,0,1095,3,2,1,9,1,1,1,6,0,0,106,13,5
A681924,0,3,10916,1,210,2,6,21,16,3,4,1,5,0,0,37,27,5
A714749,1,11,1,1,2190,5,11,1,19,3,2,1,6,1,1,7,27,1
A673339,1,5,5,1,1095,3,3,1,18,3,1,1,5,1,1,95,17,1
A688921,0,3,10916,0,3,1,9,26,14,2,2,0,4,2,2,106,23,5
A678372,1,6,75,1,180,1,5,11,18,3,3,1,6,1,0,28,26,5
A718978,1,6,19,1,3650,5,1,16,17,3,1,1,5,1,1,97,27,1
A719448,1,4,1,1,2920,5,2,20,12,2,1,1,5,1,1,97,3,1
A688190,0,3,10916,1,60,1,9,20,18,3,2,1,5,0,1,97,6,5
A668945,0,3,10916,1,365,3,12,12,18,3,5,0,3,0,1,79,25,5
A679457,1,4,2,0,210,2,10,18,11,2,2,1,5,1,0,106,5,1
A710646,1,4,2,1,365,3,8,30,17,3,4,1,6,1,1,27,11,1
A674392,1,6,5,1,3285,5,2,3,11,2,1,0,1,0,1,80,27,5
A710306,1,4,1,1,730,3,9,8,12,2,2,0,1,1,0,79,25,1
A669418,1,5,2,0,270,2,12,28,12,2,5,1,5,1,0,106,4,1
A702353,0,3,10916,0,30,1,5,16,9,1,3,1,5,0,0,106,26,2
A705017,1,8,6,0,365,2,9,1,17,3,2,0,1,1,0,106,23,5
A705082,0,3,10916,0,60,1,6,13,9,1,4,1,5,0,1,106,13,5
A663715,0,3,10916,0,180,1,10,6,15,2,2,1,6,2,2,106,25,5
A678501,1,7,12,0,30,1,5,14,15,2,3,0,2,0,1,106,27,5
A711405,0,3,10916,0,730,2,9,7,14,2,2,0,0,0,0,106,5,5
A664964,1,6,16,1,3650,5,10,21,13,2,2,0,0,0,1,60,1,4
A707905,1,3,5,1,1095,3,8,9,18,3,4,1,6,1,1,76,2,1
A696891,0,3,10916,1,30,1,2,19,17,3,1,0,3,0,1,60,25,4
A712730,0,3,10916,0,730,2,9,27,14,2,2,1,6,0,1,106,17,3
A679785,1,3,14,0,60,1,6,29,12,2,4,1,6,1,0,106,25,1
A705508,0,3,10916,0,28,1,6,18,17,3,4,0,3,0,1,106,13,5
A665864,1,4,108,1,1095,3,10,24,18,3,2,0,3,1,0,60,27,4
A697156,1,5,12,1,270,2,3,1,17,3,1,1,6,1,1,91,2,1
A693673,1,4,1,1,1095,3,12,18,17,3,5,0,3,1,0,97,9,4
A696573,1,4,40,1,120,1,2,8,17,3,1,1,6,1,1,97,25,1
A712071,1,4,71,1,1095,3,2,4,13,2,1,0,3,1,1,97,27,4
A713426,1,5,148,1,730,3,10,19,11,2,2,0,0,1,0,79,25,1
A707396,1,7,6,1,730,3,7,30,16,3,4,0,3,1,0,25,6,4
A706593,1,3,174,1,730,3,7,2,16,3,4,0,3,1,1,97,27,1
A702197,1,4,8,0,60,1,6,8,16,3,4,0,0,1,1,106,25,1
A695887,1,4,3,1,2920,5,1,26,11,2,1,0,0,1,0,37,24,4
A719965,1,5,24,0,365,2,2,5,12,2,1,0,4,1,1,109,26,1
A715878,1,10,14,0,730,2,11,15,18,3,2,1,6,1,1,106,13,5
A717057,1,6,15,1,365,3,12,7,18,3,5,0,0,1,1,79,25,1
A715643,1,5,10,0,3650,4,11,10,14,2,2,0,1,1,0,50,14,4
A719730,1,6,5,1,60,1,1,31,17,3,1,1,6,1,0,37,2,1
A682826,0,3,10916,0,60,1,7,8,14,2,4,0,1,0,1,106,27,5
A719976,1,5,16,0,60,1,2,1,0,4,1,0,0,1,1,50,8,1
A717284,1,3,2,1,730,3,1,28,14,2,1,0,3,1,0,60,25,1
A691778,1,8,11,1,1095,3,11,21,15,2,2,0,4,0,0,79,6,5
A710651,0,3,10916,0,28,1,9,14,19,3,2,0,0,0,1,106,26,5
A718957,0,3,10916,0,2555,4,1,14,12,2,1,0,3,1,0,106,2,5
A688958,1,4,21,1,730,3,9,29,12,2,2,0,0,1,0,97,27,1
A696107,1,5,19,1,60,1,2,2,18,3,1,0,0,1,0,25,27,1
A714871,0,3,10916,0,60,1,11,11,15,2,2,0,2,0,1,109,25,2
A710839,0,3,10916,1,1460,5,9,2,12,2,2,0,2,1,1,28,17,1
A713640,1,6,2,0,730,2,10,21,13,2,2,0,2,1,0,106,26,5
A695788,1,5,13,1,1825,5,1,26,16,3,1,0,0,1,0,79,6,3
